point_id,latitude,longitude,altitude_m,distance_from_start_m,slope_deg,bearing_deg,segment_length_m,data_source
1021,-25.690825,26.240825,1222.56,204197.7,-0.5678,317.98,200.0,hardcoded-waypoints+spline-elevation
1022,-25.689489,26.239489,1220.6,204397.7,-0.5622,317.98,200.0,hardcoded-waypoints+spline-elevation
1023,-25.688153,26.238153,1218.66,204597.7,-0.5562,317.98,200.0,hardcoded-waypoints+spline-elevation
1024,-25.686816,26.236816,1216.74,204797.7,-0.5499,317.98,200.0,hardcoded-waypoints+spline-elevation
1025,-25.68548,26.23548,1214.84,204997.7,-0.5431,317.98,200.0,hardcoded-waypoints+spline-elevation
1026,-25.684144,26.234144,1212.97,205197.7,-0.5361,317.97,200.0,hardcoded-waypoints+spline-elevation
1027,-25.682808,26.232808,1211.13,205397.7,-0.5286,317.97,200.0,hardcoded-waypoints+spline-elevation
1028,-25.681472,26.231472,1209.31,205597.7,-0.5208,317.97,200.0,hardcoded-waypoints+spline-elevation
1029,-25.680135,26.230135,1207.52,205797.7,-0.5125,317.97,200.0,hardcoded-waypoints+spline-elevation
1030,-25.678799,26.228799,1205.76,205997.8,-0.504,317.97,200.0,hardcoded-waypoints+spline-elevation
1031,-25.677463,26.227463,1204.03,206197.8,-0.495,317.97,200.0,hardcoded-waypoints+spline-elevation
1032,-25.676127,26.226127,1202.34,206397.8,-0.4857,317.97,200.0,hardcoded-waypoints+spline-elevation
1033,-25.674791,26.224791,1200.68,206597.8,-0.476,317.97,200.0,hardcoded-waypoints+spline-elevation
1034,-25.673455,26.223455,1199.05,206797.8,-0.4659,317.97,200.0,hardcoded-waypoints+spline-elevation
1035,-25.672118,26.222118,1197.46,206997.8,-0.4555,317.97,200.0,hardcoded-waypoints+spline-elevation
1036,-25.670782,26.220782,1195.91,207197.8,-0.4446,317.97,200.0,hardcoded-waypoints+spline-elevation
1037,-25.669446,26.219446,1194.39,207397.9,-0.4335,317.97,200.0,hardcoded-waypoints+spline-elevation
1038,-25.66811,26.21811,1192.92,207597.8,-0.4222,317.97,200.0,hardcoded-waypoints+spline-elevation
1039,-25.666774,26.216774,1191.48,207797.8,-0.4113,317.97,200.0,hardcoded-waypoints+spline-elevation
1040,-25.665438,26.215438,1190.09,207997.8,-0.4008,317.97,200.0,hardcoded-waypoints+spline-elevation
1041,-25.664102,26.214102,1188.72,208197.8,-0.3907,317.97,200.0,hardcoded-waypoints+spline-elevation
1042,-25.662767,26.212767,1187.39,208397.8,-0.3809,317.97,200.0,hardcoded-waypoints+spline-elevation
1043,-25.661431,26.211431,1186.1,208597.8,-0.3715,317.97,200.0,hardcoded-waypoints+spline-elevation
1044,-25.660095,26.210095,1184.83,208797.7,-0.3625,317.97,200.0,hardcoded-waypoints+spline-elevation
1045,-25.658759,26.208759,1183.59,208997.7,-0.3539,317.97,200.0,hardcoded-waypoints+spline-elevation
1046,-25.657423,26.207423,1182.39,209197.7,-0.3456,317.97,200.0,hardcoded-waypoints+spline-elevation
1047,-25.656087,26.206087,1181.21,209397.7,-0.3377,317.97,200.0,hardcoded-waypoints+spline-elevation
1048,-25.654751,26.204751,1180.06,209597.7,-0.3302,317.97,200.0,hardcoded-waypoints+spline-elevation
1049,-25.653415,26.203415,1178.93,209797.7,-0.323,317.97,200.0,hardcoded-waypoints+spline-elevation
1050,-25.652079,26.202079,1177.83,209997.7,-0.3163,317.97,200.0,hardcoded-waypoints+spline-elevation
1051,-25.650743,26.200743,1176.74,210197.7,-0.3099,317.97,200.0,hardcoded-waypoints+spline-elevation
1052,-25.649407,26.199407,1175.68,210397.7,-0.3038,317.97,200.0,hardcoded-waypoints+spline-elevation
1053,-25.648071,26.198071,1174.64,210597.7,-0.2982,317.97,200.0,hardcoded-waypoints+spline-elevation
1054,-25.646735,26.196735,1173.62,210797.7,-0.2929,317.97,200.0,hardcoded-waypoints+spline-elevation
1055,-25.645399,26.195399,1172.62,210997.7,-0.288,317.97,200.0,hardcoded-waypoints+spline-elevation
1056,-25.644063,26.194063,1171.63,211197.7,-0.2835,317.97,200.0,hardcoded-waypoints+spline-elevation
1057,-25.642728,26.192728,1170.65,211397.7,-0.2793,317.96,200.0,hardcoded-waypoints+spline-elevation
1058,-25.641392,26.191392,1169.69,211597.7,-0.2756,317.96,200.0,hardcoded-waypoints+spline-elevation
1059,-25.640056,26.190056,1168.74,211797.7,-0.2722,317.96,200.0,hardcoded-waypoints+spline-elevation
1060,-25.63872,26.18872,1167.8,211997.7,-0.2691,317.96,200.0,hardcoded-waypoints+spline-elevation
1061,-25.637384,26.187384,1166.87,212197.7,-0.2665,317.96,200.0,hardcoded-waypoints+spline-elevation
1062,-25.636048,26.186048,1165.95,212397.7,-0.2642,317.96,200.0,hardcoded-waypoints+spline-elevation
1063,-25.634712,26.184712,1165.03,212597.7,-0.2623,317.96,200.0,hardcoded-waypoints+spline-elevation
1064,-25.633376,26.183376,1164.12,212797.7,-0.2608,317.96,200.0,hardcoded-waypoints+spline-elevation
1065,-25.63204,26.18204,1163.21,212997.7,-0.2596,317.96,200.0,hardcoded-waypoints+spline-elevation
1066,-25.630704,26.180704,1162.31,213197.7,-0.2589,317.96,200.0,hardcoded-waypoints+spline-elevation
1067,-25.629368,26.179368,1161.41,213397.8,-0.2585,317.96,200.0,hardcoded-waypoints+spline-elevation
1068,-25.628032,26.178032,1160.51,213597.8,-0.2584,317.96,200.0,hardcoded-waypoints+spline-elevation
1069,-25.626696,26.176696,1159.6,213797.8,-0.2588,317.96,200.0,hardcoded-waypoints+spline-elevation
1070,-25.62536,26.17536,1158.7,213997.8,-0.2595,317.96,200.0,hardcoded-waypoints+spline-elevation
1071,-25.624025,26.174025,1157.79,214197.8,-0.2606,317.96,200.0,hardcoded-waypoints+spline-elevation
1072,-25.622689,26.172689,1156.87,214397.8,-0.2621,317.96,200.0,hardcoded-waypoints+spline-elevation
1073,-25.621353,26.171353,1155.95,214597.8,-0.2639,317.96,200.0,hardcoded-waypoints+spline-elevation
1074,-25.620017,26.170017,1155.02,214797.9,-0.2661,317.96,200.0,hardcoded-waypoints+spline-elevation
1075,-25.618821,26.168527,1154.08,214997.8,-0.2686,311.66,200.0,hardcoded-waypoints+spline-elevation
1076,-25.617628,26.167035,1153.14,215197.8,-0.2711,311.58,200.0,hardcoded-waypoints+spline-elevation
1077,-25.616434,26.165543,1152.18,215397.8,-0.2734,311.58,200.0,hardcoded-waypoints+spline-elevation
1078,-25.615241,26.164051,1151.22,215597.8,-0.2755,311.58,200.0,hardcoded-waypoints+spline-elevation
1079,-25.614047,26.162559,1150.25,215797.8,-0.2775,311.58,200.0,hardcoded-waypoints+spline-elevation
1080,-25.612853,26.161067,1149.28,215997.8,-0.2793,311.58,200.0,hardcoded-waypoints+spline-elevation
1081,-25.61166,26.159575,1148.3,216197.7,-0.281,311.58,200.0,hardcoded-waypoints+spline-elevation
1082,-25.610466,26.158083,1147.31,216397.7,-0.2825,311.58,200.0,hardcoded-waypoints+spline-elevation
1083,-25.609273,26.156591,1146.32,216597.7,-0.2839,311.58,200.0,hardcoded-waypoints+spline-elevation
1084,-25.608079,26.155099,1145.33,216797.7,-0.2851,311.58,200.0,hardcoded-waypoints+spline-elevation
1085,-25.606885,26.153607,1144.33,216997.7,-0.2862,311.58,200.0,hardcoded-waypoints+spline-elevation
1086,-25.605692,26.152115,1143.32,217197.7,-0.2871,311.58,200.0,hardcoded-waypoints+spline-elevation
1087,-25.604498,26.150623,1142.32,217397.7,-0.2878,311.58,200.0,hardcoded-waypoints+spline-elevation
1088,-25.603305,26.149131,1141.31,217597.7,-0.2884,311.58,200.0,hardcoded-waypoints+spline-elevation
1089,-25.602111,26.147639,1140.3,217797.7,-0.2889,311.58,200.0,hardcoded-waypoints+spline-elevation
1090,-25.600917,26.146147,1139.29,217997.7,-0.2892,311.58,200.0,hardcoded-waypoints+spline-elevation
1091,-25.599724,26.144655,1138.28,218197.7,-0.2893,311.58,200.0,hardcoded-waypoints+spline-elevation
1092,-25.59853,26.143163,1137.27,218397.7,-0.2893,311.58,200.0,hardcoded-waypoints+spline-elevation
1093,-25.597337,26.141671,1136.27,218597.7,-0.2891,311.57,200.0,hardcoded-waypoints+spline-elevation
1094,-25.596143,26.140179,1135.26,218797.7,-0.2888,311.57,200.0,hardcoded-waypoints+spline-elevation
1095,-25.594949,26.138687,1134.25,218997.7,-0.2883,311.57,200.0,hardcoded-waypoints+spline-elevation
1096,-25.593756,26.137195,1133.25,219197.7,-0.2877,311.57,200.0,hardcoded-waypoints+spline-elevation
1097,-25.592562,26.135703,1132.25,219397.7,-0.2869,311.57,200.0,hardcoded-waypoints+spline-elevation
1098,-25.591369,26.134211,1131.25,219597.7,-0.2859,311.57,200.0,hardcoded-waypoints+spline-elevation
1099,-25.590175,26.132719,1130.25,219797.7,-0.2848,311.57,200.0,hardcoded-waypoints+spline-elevation
1100,-25.588982,26.131227,1129.26,219997.7,-0.2836,311.57,200.0,hardcoded-waypoints+spline-elevation
1101,-25.587788,26.129735,1128.28,220197.7,-0.2822,311.57,200.0,hardcoded-waypoints+spline-elevation
1102,-25.586594,26.128243,1127.3,220397.8,-0.2806,311.57,200.0,hardcoded-waypoints+spline-elevation
1103,-25.585401,26.126751,1126.33,220597.8,-0.2789,311.57,200.0,hardcoded-waypoints+spline-elevation
1104,-25.584207,26.125259,1125.36,220797.8,-0.277,311.57,200.0,hardcoded-waypoints+spline-elevation
1105,-25.583014,26.123767,1124.4,220997.8,-0.275,311.57,200.0,hardcoded-waypoints+spline-elevation
1106,-25.58182,26.122275,1123.45,221197.8,-0.2728,311.57,200.0,hardcoded-waypoints+spline-elevation
1107,-25.580626,26.120783,1122.5,221397.8,-0.2704,311.57,200.0,hardcoded-waypoints+spline-elevation
1108,-25.579426,26.119298,1121.57,221597.8,-0.268,311.88,200.0,hardcoded-waypoints+spline-elevation
1109,-25.578217,26.117822,1120.64,221797.8,-0.2653,312.23,200.0,hardcoded-waypoints+spline-elevation
1110,-25.577008,26.116346,1119.72,221997.8,-0.2625,312.23,200.0,hardcoded-waypoints+spline-elevation
1111,-25.575799,26.114869,1118.82,222197.8,-0.2596,312.23,200.0,hardcoded-waypoints+spline-elevation
1112,-25.57459,26.113393,1117.92,222397.8,-0.2564,312.23,200.0,hardcoded-waypoints+spline-elevation
1113,-25.573381,26.111917,1117.04,222597.8,-0.2532,312.23,200.0,hardcoded-waypoints+spline-elevation
1114,-25.572173,26.11044,1116.17,222797.8,-0.2498,312.23,200.0,hardcoded-waypoints+spline-elevation
1115,-25.570964,26.108964,1115.31,222997.7,-0.2462,312.23,200.0,hardcoded-waypoints+spline-elevation
1116,-25.569755,26.107487,1114.46,223197.7,-0.2425,312.23,200.0,hardcoded-waypoints+spline-elevation
1117,-25.568546,26.106011,1113.63,223397.7,-0.2386,312.23,200.0,hardcoded-waypoints+spline-elevation
1118,-25.567337,26.104535,1112.81,223597.7,-0.2345,312.23,200.0,hardcoded-waypoints+spline-elevation
1119,-25.566129,26.103058,1112.01,223797.7,-0.2304,312.23,200.0,hardcoded-waypoints+spline-elevation
1120,-25.56492,26.101582,1111.22,223997.7,-0.226,312.23,200.0,hardcoded-waypoints+spline-elevation
1121,-25.563711,26.100106,1110.44,224197.7,-0.2215,312.23,200.0,hardcoded-waypoints+spline-elevation
1122,-25.562502,26.098629,1109.69,224397.7,-0.2169,312.23,200.0,hardcoded-waypoints+spline-elevation
1123,-25.561293,26.097153,1108.95,224597.7,-0.212,312.23,200.0,hardcoded-waypoints+spline-elevation
1124,-25.560084,26.095676,1108.22,224797.7,-0.2071,312.23,200.0,hardcoded-waypoints+spline-elevation
1125,-25.558876,26.0942,1107.52,224997.7,-0.202,312.23,200.0,hardcoded-waypoints+spline-elevation
1126,-25.557667,26.092724,1106.83,225197.7,-0.1967,312.23,200.0,hardcoded-waypoints+spline-elevation
1127,-25.556458,26.091247,1106.17,225397.7,-0.1913,312.23,200.0,hardcoded-waypoints+spline-elevation
1128,-25.555249,26.089771,1105.52,225597.7,-0.1857,312.23,200.0,hardcoded-waypoints+spline-elevation
1129,-25.55404,26.088295,1104.89,225797.7,-0.18,312.23,200.0,hardcoded-waypoints+spline-elevation
1130,-25.552832,26.086818,1104.28,225997.7,-0.1741,312.23,200.0,hardcoded-waypoints+spline-elevation
1131,-25.551623,26.085342,1103.69,226197.7,-0.168,312.22,200.0,hardcoded-waypoints+spline-elevation
1132,-25.550414,26.083865,1103.13,226397.8,-0.1618,312.22,200.0,hardcoded-waypoints+spline-elevation
1133,-25.549205,26.082389,1102.59,226597.8,-0.1555,312.22,200.0,hardcoded-waypoints+spline-elevation
1134,-25.547996,26.080913,1102.07,226797.8,-0.149,312.22,200.0,hardcoded-waypoints+spline-elevation
1135,-25.546787,26.079436,1101.57,226997.8,-0.1423,312.22,200.0,hardcoded-waypoints+spline-elevation
1136,-25.545579,26.07796,1101.1,227197.8,-0.1355,312.22,200.0,hardcoded-waypoints+spline-elevation
1137,-25.54437,26.076484,1100.65,227397.8,-0.1285,312.22,200.0,hardcoded-waypoints+spline-elevation
1138,-25.543161,26.075007,1100.23,227597.8,-0.1214,312.22,200.0,hardcoded-waypoints+spline-elevation
1139,-25.5425,26.0742,1100.0,227707.2,-0.1158,312.22,109.4,hardcoded-waypoints+spline-elevation
